audio_path	language	reference	hypothesis	latency_s
fleurs_100/ar_012.wav	ar	بصفة عامة، يمكن أن يظهر سلوكان عندما يبدأ المديرون في قيادة أقرانهم السابقين أحدهما هو محاولة البقاء مثل الآخرين أو الأخريات	 بصفة عامة يمكن أن يظهر سلوكان عندما يبدأ المديرون في قيادة أقرانهم السابقين، أحدهم هو محاولة البقاء مثل الآخرين أو الأخريات.	2.1708460639999885
fleurs_100/ar_013.wav	ar	يتصاعد من المصنع دخاناً أبيض وهذا ما أظهرته تقارير تلفزيونية	 يتصعد من المصنع دخانا أبيض وهذا ما أظهرته تقارير تليفزيونية	1.2471526169999834
fleurs_100/ar_014.wav	ar	يمكنك أن تسمع صوت السيّاح والبائعين هنا دائماً عادةً فقصة الصوت والضوء تشبه قصة كتابٍ	 يمكنك أن تسمع صوت السياح والبائعين هنا دائما عادة فقصة الصوت والضوء تشبه قصة كتاب	1.4705970400000297
fleurs_100/ar_015.wav	ar	لكن بسبب موقعها القريب من المناطق الاستوائية ببضع درجات فقط شمال الخط الاستوائي، فأنتم بحاجة للتعامل مع كلاهما: الحرارة العالية المستمرة والشمس اللافحة وذلك نادراً عندما تكون السماء صافية	 لكن بسبب موقعها القريب من المناطق الاستوائية ببضع درجات فقط شمال الخط الاستوائي فأنتم بحاجة للتعامل مع كلاهما الحرارة العالية المستمرة والشمس اللافحة وذلك هنادرا عندما تكون السماء صافية	2.7196239099999957
fleurs_100/ar_016.wav	ar	افترض الفيلسوف أرسطو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربعة عناصر هي الأرض والماء والهواء والنار	 افترض الفيلسوف أرستو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربعة عناصر هي الأرض والماء والهواء والنار	1.6367378790000657
fleurs_100/ar_017.wav	ar	أدى مارتيلي أمس القسم في مجلس انتخابي مؤقت جديد مكون من تسعة أعضاء	 قسم في مجلس انتخابي مؤقت جديد مكون من 9 أعضاء	1.0092924460000177
fleurs_100/ar_018.wav	ar	جرت التقاليد على أن وظيفة القوّات البحريّة هي ضمان قدرة بلدك على نقل شعبك وبضائعه بينما في الوقت نفسه اعتراض قدرة عدوّك على نقل شعبه وبضائعه	 جارة التقاليد على أن وظيفة الكوات البحرية هي ضمان قدرة بلد على نقل شعبك وبضائحه بينما في الوقت نفسي اعترال قدرة أدوك على نقل شعبه وبضائحه	2.879358348999972
fleurs_100/ar_019.wav	ar	لا تشوه الموقع بوضع علامات أو الكتابات الخادشة على الجدران في المباني	 لا تشوّي هالموقع بوضع علامات أو الكتابات الخادشة على الجدران في المباني.	1.281389513000022
fleurs_100/ar_020.wav	ar	السبائك هي بشكل أساسي خليط من اثنين أو أكثر من المعادن لا تنسَ أن هناك العديد من العناصر في الجدول الدوري	 السبائك هي بشكل أساسي خليط من اثنين أو اكثر من المعادل لا تنسى ان هناك العديد من العناصر في الجدول الدوري	1.6746609040000067
fleurs_100/ar_021.wav	ar	سَيسمح ذلك للاعبين بالتحكم في الأفعال والحركات في ألعاب الفيديو عن طريق التلويح بالجهاز في الهواء	 سيسمح ذلك للعبين بالتحكم في الأفعال والحركات في ألعاب الفيديو عن طريق التلويح بالجهاز في الهواء	1.56953829400004
fleurs_100/ar_022.wav	ar	نصنع بيوتنا وملابسنا من النباتات . معظم الطعام الذي نتناوله من النباتات كذلك. بدون النباتات، لا يمكن للحيوانات البقاء	 نصنع بيوتنا وملابسنا من النباتات معظم الطعام الذي نتناوله من النباتات كذلك بدون النباتات لا يمكن للحيوانات البقاء	1.7368194119999316
fleurs_100/ar_023.wav	ar	إذا أردت أن تقترب من الأحداث فيجب عليك أن تدخل باكراً وذلك للحصول على موقع تخييم قريب من الموسيقى	 إذا أرادت أن تقترب من الأحداث، فإن عليك أن تدخل باكرا وزلك للحصول على موقع تخيين قريب من الموسيقى	1.6927239980000195
fleurs_100/ar_024.wav	ar	الشوكولاتة الساخنة متوافقة مع المعايير البلجيكية عصائر الفاكهة ممتازة على الرغم من أنها باهظة الثمن	 الشوكولات الساخنة متوافقة مع المعايير البلجيكية عصائر الفاكيه ممتازة على الرغم من أنها باهظت الثمن	1.641165258000001
fleurs_100/ar_025.wav	ar	للأسف دراسة حركة السير صعبة لأنه لا يمكن توقع سلوك السائق بيقين مائة في المئة	 للأسف درسة حركة السير صعبة لأنه لا يمكن توقع سلك السائق بيقي 100%	1.4904821169999423
fleurs_100/ar_026.wav	ar	لم يصدر تحذير عن تسونامي ووفقا لوكالة جاكرتا للجيوفيزياء لن يصدر تحذير عن تسونامي لأن الزلزال لم يستوف متطلبات 6.5 درجة	 لم يصدر تحذير عن تسنامي ووفقاً لوكالة جاكارتا للجيو فزياء لن يصدر تحذير عن تسنامي لأن الزلزال لم يستوفي متطلبات 6.5 درجة.	2.4855340860000297
fleurs_100/ar_027.wav	ar	بالنسبة لمنتخب جنوب أفريقيا للرغبي أنهى هذا سلسلة هزائم استمرّت لخمس مباريات	 بالنسبة لمنتكب جنوب أفريقيا للرغبي أنهى هذا سلسلة هزائم استمرت لخمس مباريات	1.4766926730000023
fleurs_100/ar_028.wav	ar	فكر في مسار التزلج على الجليد باعتباره مسارًا مماثل للمشي لمسافات طويلة	 تذكر في مصارة تزلج على الجليد باعتباره مصارة مماثل للمشي لمسافات طويلة	1.4136696179999717
fleurs_100/ar_029.wav	ar	التدوين هو أداة تلهم التعاون وتشجع الطلاب على توسيع نطاق التعلم إلى ما بعد اليوم الدراسي التقليدي	 التدوين هو أداء تلهم التعاون وتشجع الطلاب على توسيع نطاق التعلم إلى ما بعد اليوم الدراسي التقليدي.	1.5492714310000792
fleurs_100/ar_030.wav	ar	الأسود هي أكثر القطط اجتماعية وتعيش في مجموعات كبيرة تدعى قطعاناً	 الأوسود هي أكثر القطط اجتماعية وتعيش في مجموعات كبيرة تُضع قتعاناً.	1.3579488870000205
fleurs_100/ar_031.wav	ar	بينما انحدرت المعرفة لدى اليونانيين وجد الغرب نفسه معزولاً عن جذوره الفلسفية والعلمية اليونانية	 بينما حضرت المعرفة لدى اليونانيين وجد الغرب نفسه معزولا عن جزوره الفلسفية والعلمية اليونانية.	1.5725982250000925
fleurs_100/ar_032.wav	ar	تعد الدار البيضاء من الأماكن الأقل إثارة للتسوق في كل أنحاء المغرب	 تعدد دار البيضاء من الأماكن الأقل إثارة للتصوك في كل أنحاء المغرب	1.2896670979999953
fleurs_100/ar_033.wav	ar	يشتهر أهل باريس بالأنانية والوقاحة والغطرسة	 يشتهر أهل باريس بالأنانية والوقاحة والغطرزة	1.1788761650000197
fleurs_100/ar_034.wav	ar	التعلم التفاعلي ليس طريقة للتعلم ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد	 التعلم التفاعلي ليس طريقة للتعلم، ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كومبيوتر جديد أو بدء مشروع جديد.	2.711826522000024
fleurs_100/ar_035.wav	ar	يمكن فقط نقل الطفرات في خلايا الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان	 يمكن فقط نقل الطفرات في خلال الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان	1.7283238590000565
fleurs_100/ar_036.wav	ar	اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتملة للآخرين	 اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتمى للاخرين	1.7326368160000811
fleurs_100/ar_037.wav	ar	ومن ثمّ كان القلم الرصاص صديقاً جيداً لكثير من الناس عندما ظهر	 ومن ثم كان القلم رصاص صديقا جيدا لكثير من الناس عندما ظهر	1.1520237309999857
fleurs_100/ar_038.wav	ar	كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلاً من محاربتهم	 كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاه بدلا من محاربتهم	1.8317321299999776
fleurs_100/ar_039.wav	ar	تصنع النباتات طعامها من الشمس من خلال التمثيل الضوئي كما يوفرون الظل	 تصنع النباتات طعمها من الشمس من خلال التمثيل الضوء كما يوفرون الظل	1.2295799060000263
fleurs_100/ar_040.wav	ar	أوضحت أبحاث القرن العشرين وجود مجموعتين من التنوعات الچينية:- مجموعة مستترة وأخرى ظاهرة	 أوضحت أبحاث القرن العشرين وجود مجموعتين من التنوعات الجينية مجموعة مستترا واخرى زهرة	1.8018706269999711
fleurs_100/ar_041.wav	ar	شهرتها بكونها مركز الفخامة بدأت في عام 400 بعد الميلاد واستمرت حتى عام 1100 بعد الميلاد	 شهرتها بكونها مركز الفخامة بدأت في عام 400 بعد الميلاد واستمرت حتى عام 1100 بعد الميلاد	1.6061163880000322
fleurs_100/ar_042.wav	ar	يوجد رسوم يومية للحفاظ على المنتزه والدخول إليه،أسوة بجميع المتنزهات الوطنية في جنوب إفريقيا	 وقدر سوم يومية للحفاظ على المنتزه والدخول إليه، أسوة بجميع المنتزهات الوطنية في جنوب إفريقيا.	1.7010140249999495
fleurs_100/ar_043.wav	ar	لمدينة برشلونة لغتين رسميتين هما الكتالونية والإسبانية يُفضل حوالي نصف السكان التحدث بالكتالونية ويفهمها الغالبية العظمى ويعرف الجميع تقريبًا الإسبانية	 لمدينة برشلونة لغتان رسميتين هما الكاتالونية والاسبانية يفضل حوالي نصف السكان التحبز بالكاتالونية ويفهمها الغالبية العظمى ويعرف الجاميع تقريبا الاسبانية	2.3570029180000347
fleurs_100/ar_044.wav	ar	لا يفكر العديد فيها باعتبارها ديناصورات لأن لديها ريشًا ويمكنها الطيران	 لا يفكر العديد فيها باعتبارها دين الصورات لأنها لديها ريشا ويمكنها الطيران	1.273438294000016
fleurs_100/ar_045.wav	ar	إن الرياح الشديدة والبَرَد والتهطال المفرط والحرائق البرية هي أشكال وآثار الطقس الشديد وكذلك العواصف الرعدية والأعاصير والفيضانات والأعاصير الحلزونية	 أن الرياح الشديد والبرد والطهات والمفرد والحرائق البريه هي أشكال وأصار الطقس الشديد وكذلك العواصف الرعدية والأعصير والفيدنات والأعصير الحزونية	2.1220773930000405
fleurs_100/ar_046.wav	ar	وأخيراً، يوجد العديد من القطط الصغيرة بما فيهم القطط الأليفة السائبة تأكل الفرائس الصغيرة الأكثر عدداً كالحشرات والقوارض والسحالي والطيور	 وأخيراً، يُوجَد العديد من القطة الصغيرة بما فيهم القطة الأليفة السائبة تأكل الفرائسة الصغيرة الأكثر عدداً، كالحشارات والقوارد والسحالي والطيور	2.3151811090000365
fleurs_100/ar_047.wav	ar	لقد جعل دفاع الفريق المنضبط ومهاراته في التعامل مع الكرة وعمله الجماعيُّ الممتاز فريق متميز وكان من الواضح أن هذا هو الفريق الذي يجب التغلب عليه	 لقد جعل دفاع الفريق المنظبط ومهارته في التعامل مع الكرة وعمله الجماعي الممتاز فريق متميز وكان من الغضح أن هذا هو الفريق الذي يجب التغلب عليه	2.4384125270000823
fleurs_100/ar_048.wav	ar	عند استغلال جميع الموارد المتاحة بشكل فعال عبر الإدارات الوظيفية في المنظمة يمكن أن يتحقق الإبداع والبراعة	 عند استغلال جميع الموارد المتحب بشكل فعال عبر الإدارات الوظيفية في المنظمة يمكن أن يتحقق الإبداع والبروعة.	1.715664482999955
fleurs_100/ar_049.wav	ar	المسافة الرأسية الخالية تحت الجسر ١٥ متراً. اكتمل البناء في آب ٢٠١١، ولم يُفْتَحْ أمام حركة المرور حتى آذار ٢٠١٧	 المسافة الرؤسية الخالية تحت الجسر 15 متران اكتمل البناء في آب 2011 ولم يفتح أمام حرقة المرور حتى آذار 2017	1.6676493699999355
fleurs_100/ar_050.wav	ar	سطح القمر يتكون من الصخور والغبار تُسمى الطبقة الخارجية للقمر القشرة	 سطح القمر يتكون من الصخور الغبار تسمى الطبقة الخارجية القمر الكشرة	1.1639386199999535
fleurs_100/ar_051.wav	ar	يجب على كل من يقود سيارته على ارتفاعات عالية أو فوق الممرّات الجبليّة أن يأخذ بعين الاعتبار إمكانيّة تساقط الثّلوج أو الجليد أو درجات الحرارة تحت الصّفر	 يجب على كل من يقود سيارته على ارتفاعات عالية أو فوق الممرات الجبلية أن يأخذ بعين الاعتبار ان كان يتساقط السلوج أو الجليد أو درجات الحرارة تحت السفر.	2.072398910000061
fleurs_100/ar_052.wav	ar	إذا لم تكن معتاداً على القيادة على الطرق الريفية فكن حذراً يوجد دائماً منحدرات حادة وممرات ضيقة ومنحنيات حادة	 اذا لم تكن معتدا على الكريادة على طول كريفية فكون حزن يوجد دائما من حضرات حدة ومن مرض ضيقا ومن حنيات حدة	1.8023423390000062
fleurs_100/ar_053.wav	ar	خضعت الكنيسة الكاثوليكية التي أصبحت غنية وقوية للتدقيق خلال هذه الفترة من التاريخ الأوروبي	 خضعت الكنيثة الكاثوليكية التي أصبحت غنية وقوية للتطقيق خلال هذه الفترة من التاريخ الأوروبي.	4.5313693890000195
fleurs_100/ar_054.wav	ar	يُعد الخبز بزيت الزيتون من أمثلة العشاء الشعبي البسيط خاصة أثناء فصل الصيف خبز بزيت الزيتون والطماطم وأي توابل متوفرة مثل الجبن وسمك التونة وما إلى ذلك	 يعد الخبز بزيت الزتون من أمثلة العشاء الشعبية البسيط خاصة أثناء فصل الصيف خبز بزيت الزتون والطماطم و أي توابل متوفرة مثل الجبن والسمك التونى وما إلى ذلك	4.640627531000064
fleurs_100/ar_055.wav	ar	تم عمل الإعلان بعد أن قام ترامب بمحادثة هاتفية مع الرئيس التركي رجب الطيب أردوغان	 تم عمل الإعلان بعد أن قام ترام بممحادثة هاتفية مع الرئيس التركي رجب الطيب أردو غين	2.5031773950000797
fleurs_100/ar_056.wav	ar	"في 15 آب 1940، غزا الحلفاء جنوب فرنسا، وسُمِّيَ الغَزْوُ بـ""عملية دراغون"	 في 15 قب 1940 غز الحلفاء جنوب فرنسا وسمى الغزو بعملات دراغون	1.9552325559999417
fleurs_100/ar_057.wav	ar	كانت اللجنة بمنزلة رد مارتيلي على الاحتجاجات واسعة النطاق المناهضة للنظام التي بدأت في تشرين الأول	 ونشتت لجنة اللجنة بمنزلة راد مرتيلي على الاحتجاجات وسعت النطاق المناهضة للنظام التي بدأت في تشرين الأول.	3.927237335000086
fleurs_100/ar_058.wav	ar	وقد أخمدت فرق الإنقاذ النار في نهاية المطاف بحلول الساعة 11:35 مساء	 وقد أحمدت فرق الإنقاذ النار في نهاية المطاف بحلول الساعة 11.35 مساءً	2.0383641820000094
fleurs_100/ar_059.wav	ar	كما يمكن للمدونات المساعدة في تحسين كتابة الطلاب في حين يبدأ الطلاب في الأغلب تجربتهم في المدونات بقواعد نحوية وإملائية غير متقنة فإن وجود جمهور يغير ذلك بشكل عام	 كما يمكن للمدونات المساعدة في تحسين كتابة الطلاب في حين يبدأ الطلاب في الأغلب تجريبتهم في المدونات بقواعد نحوية وإملائية غير متقنة فإن وجود جمهوري غير ذلك بشكل عام.	4.570036276999986
fleurs_100/ar_060.wav	ar	لم يترك دوفال المتزوج وله ولدان بالغان انطباعًا مؤثرًا في ميلر التي كانت محور القصة	 لم يطرق دوفال المتزوج وله ولدان بالغان انطباعاً مؤثراً في ميلر التي كانت محور القصة.	3.923957196999936
fleurs_100/ar_061.wav	ar	في وقت متأخر من يوم الأحد أعلن رئيس الولايات المتحدة دونالد ترامب في بيان ألقاه عن طريق السكرتير الصحفي أن القوات الأميركية ستغادر سوريا	 في وقت متأخر من يوم الأحد أعلن رئيس الولايات المتحدة دونالد ترامبي في بيان ألقاء عن طريق سكرتير الصحفي أن القوات الأمريكية ستغادر سوريا	3.9659033689999887
fleurs_100/ar_062.wav	ar	افترض الفيلسوف أرسطو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربعة عناصر هي الأرض والماء والهواء والنار	 افترض الفيلسوف أرستو أن كل شيء يتكون من مزيج من عنصر أو أكثر من أربع عناصر هي الأرض والماء والهواء والنار	2.9844040300000643
fleurs_100/ar_063.wav	ar	تستطيع أن تركب البودا بودا وهي درّاجة نارية تعمل كتاكسي للتجول في مدينة غوما، والسعر المعتاد محلياً حوالي 500 فرنكٍ كونغوليٍ مقابل رحلة قصيرة	 تستطيع أن تركب البودا بودا وهي دراجة نارية تعمل كتاكسي للتجول في مدينة غوما والسعر المعتاد محليا حوالي 500 فرانك كنغولي مقابل رحلة قصيرة	3.811513786999967
fleurs_100/ar_064.wav	ar	وبالرغم من ذلك فإن منطقة شنغن تعمل إلى حد ما كدولة واحدة في هذا الشأن	 وبالرغم من ذلك فإن منطقة شنجن تعمل الحد المائي كدولة وحدة في هذا الشأن	1.3842214249999643
fleurs_100/ar_065.wav	ar	كان المرفأ موقعاً لمواجهاتٍ بحريةٍ سيئة السمعة في عام ١٨٨٩ عندما رفضت سبع سفن من ألمانيا والولايات المتحدة وبريطانيا مغادرة الميناء	 كان المرفق موقعا لمواجهات بحرية سيئة للسمعة في عام 1889 عندما رفضت سبع صفن من ألمانيا والولايات المتحدة وبريطانيا مغادرة المينة	2.5690369120000014
fleurs_100/ar_066.wav	ar	عند أخذ كل الأشياء بعين الاعتبار لا ينبغي لنا أن نندهش إذا قام أسلافنا بحل مشكلة البروتين لديهم بطريقة ما على نفس النحو التي يقوم بها الشمبانزي في السافانا	 عند أغز كل الأشياء بين الاعتبار لا ينبغي لنا أن ندهش إذا قام أسلافنا بحل مشكلة البورتين لديهم بطريقة الماء على نفس النحو التي يكون بها الشمبنزي في السفانة	2.269833855999991
fleurs_100/ar_067.wav	ar	قد يختار هؤلاء الأزواج وضع خطة تبني لأطفالهم	 قد يختار هؤلاء الأزواج وضع خطة التبني لأطفالهم	1.1004177820000223
fleurs_100/ar_068.wav	ar	سرعان ما بادرت بريطانيا بمحاصرة ألمانيا بحرًيا بعد اندلاع المناوشات	 سرعين مبادرة بريطانيا بمحاصرة ألمانيا بحريا بعد اندلاع المناوشات	1.280786658000011
fleurs_100/ar_069.wav	ar	يؤدي الامتلاك الجماعي للسيارات أيضاً إلى ارتفاع معدل الحوادث على الطرق مما يؤدي إلى ابتكار تقنيات جديدة في الرعاية الصحية لعلاج الأجسام المتضررة	 يؤدّج الإمتلاك الجماعي للصياطة أيضاً إلى ارتفاع معدل الحواجز على الطرق مما يؤدّج الابتكار التكونات الجديدة في الرعاية الصحية لعلاج الأكسام المتدرّرة	2.3582726399999956
fleurs_100/ar_070.wav	ar	كما يمكن للمدونات المساعدة في تحسين كتابة الطلاب في حين يبدأ الطلاب في الأغلب تجربتهم في المدونات بقواعد نحوية وإملائية غير متقنة فإن وجود جمهور يغير ذلك بشكل عام	 كما يمكن المدونات المساعدة في تحسين كتابة الطلاب في حين يبدأ الطلاب في الأغلب تجربتهم في المدونا بقواعد نحوية وإملاقية غير متقنة فإن وجود جمهور يغير ذلك بشكل عام	2.562386822999997
fleurs_100/ar_071.wav	ar	لكن هذا غير صحيح فعلى الرغم من وجود شيء مكتوب على ظهر المستند فإنه ليس خريطةً لكنز	 لكن هذا غير صحيح، فعلى الرغم من وجود شيء مكتوب على زفر مستند فإنه ليس خريطة الكنز	1.8741301249999651
fleurs_100/ar_072.wav	ar	تشملُ رحلات سانت بطرسبرغ البحرية قضاء بعض الوقت في المدينة. يُعفى ركاب الرحلات البحرية من متطلبات الحصول على تأشيرة الدخول راجع الشروط	 تشمر رحلات سانتا بيترسبورغ البحرية قضاء بعض الوقت في المدينة. يُعفى ركاب الرحلات البحرية من متطلبات الحصول على تأشيرة الدخول. راجع الشروط.	2.4787160450000556
fleurs_100/ar_073.wav	ar	بصفة عامة، يمكن أن يظهر سلوكان عندما يبدأ المديرون في قيادة أقرانهم السابقين أحدهما هو محاولة البقاء مثل الآخرين أو الأخريات	 بصفة عامة يمكن أن يظهر سلوكان عندما يبدأ المديرون في قيادة أقرانهم السابقين أحدهما هو محاولة البقاء مثل الآخرين أو الأخرى.	2.0130518619999975
fleurs_100/ar_074.wav	ar	يُوفّر ذلك فرصةً جيدةً لمشاهدةِ الشفقِ القطبيِّ ، حيث ستكون السماء مظلمةً بصورةٍ أكثر أو أقل على مدار الساعة	 يوفر ذلك فرصة جيدة لمشاهدة الشفق القطبي، حيث ستكون السماء مظلمة وسهرة أكثر أو أقل على مدار الساعة	1.6808331590000307
fleurs_100/ar_075.wav	ar	يبلغ سمك القشرة حوالي 70 كيلومتراً على الجانب القريب و100 كيلومتر على الجانب البعيد	 يبلغ سمك القشرة حوالي 70 كيلومترا على الجانب القريب و 100 كيلومتر على الجانب البعيء	1.3963549090000242
fleurs_100/ar_076.wav	ar	يمنح الاكتشاف أيضاً فهماً عميقاً لتطور الريش في الطيور	 يمنح الاكتشاف أيضاً فهماً عميقاً لتطور الرئيس في الطيور	1.2514455870000347
fleurs_100/ar_077.wav	ar	أيونات الهيدروجين هي بروتونات منزوعة الإلكترونات حيث أن ذرات الهيدروجين تتكون من بروتون واحد وإلكترون واحد	 أيونات الهدوجين هي بروتونات منزوعة الاكترونات حيث ان الزراط الهدوجين تتكون بروتون واحد واكترون واحد	1.8550085120000404
fleurs_100/ar_078.wav	ar	تحتوي هضبة الجيزة، أو مدينة الجيزة الجنائزية بوادي الموتى المصري، على عدة أهرامات أكبرها الهرم الأكبر ومقابر صغيرة ومعابد وأبو الهول	 تحتوي هضبة الجيزة أو مدينة الجيزة الجنائزية بوادي الموت المصري على عدة أهرامات أكبرها الهرام الأكبر ومقابر صغيرة ومعابد وأبو الهول	2.639140494000003
fleurs_100/ar_079.wav	ar	تتناقض المدينة بشكل صارخ مع بقية مدن الدولة لأنها تتميز بطابع عربي أكثر منه إفريقي	 تتناقض المدينة بشكل صارخ مع بقيك مدن الدولة لأنها تتميز بطابع عربي أكثر منه إفريقي	1.5770418480000217
fleurs_100/ar_080.wav	ar	يتم نقل المرض من خلال الخنازير والذي ينتقل بعد ذلك إلى البشر من خلال البعوض	 يتم نقل المرض من خلال الخنازير والذي ينتقل بعد ذلك إلى البشر من خلال الباعوض	1.3085866010000018
fleurs_100/ar_081.wav	ar	سرعان ما بادرت بريطانيا بمحاصرة ألمانيا بحرًيا بعد اندلاع المناوشات	 سرعان ما بضرت بريطانيا بمحاصرة ألمانيا بحريا بعد اندلاع المناوشات.	1.3101163750000069
fleurs_100/ar_082.wav	ar	في بعض المناطق يكفي غليان الماء لمدة دقيقة وفي مناطق أخرى تحتاج إلى غليها لعدة دقائق	 في بعض المناطق يكفي غليان الماء لمدة دقيقة وفي مناطق أخرى تحتاج إلى غليها لعدة دقائق	1.4287219510000568
fleurs_100/ar_083.wav	ar	أثبتت الإستراتيجية فاعليتها قطع الإمدادات الحيوية العسكرية والمدنية على الرغم من انتهاك هذا الحصار للقانون الدولي المقبول بشكل عام والذي دُوّن ونُسّق في عدة اتفاقيات دولية خلال القرنين الماضيين	 أثبتت الإستراتيجية فاعليتها، قطع الإمدادات الحيوية العسكرية والمدنية على الروم من انتهاك هذا الحصار للقانون الدولي المقبول بشكل عام، والذي دون ونصق في عدة اتفاقيات دولية خلال القرنين الماضيين.	2.906107094000049
fleurs_100/ar_084.wav	ar	وأضاف أنه مع ذلك لا ينبغي أن يُجبروا على تحمل التزامات تتجاوز مرحلة نموهم ومسؤوليتهم وقدراتهم	 وأضاف أنه مع ذلك لا ينبغي أن يجبروا على تحمل التزامات تتجاوز مرحلة نموهم ومسؤوليتهم وقدرتهم.	2.020649613000046
fleurs_100/ar_085.wav	ar	تعمل عمليتا الفصل وإعادة التركيب على جعل التباين عشوائياً ذهاباً وإياباً بين المجموعتين مع كل جيل	 تعمل عملية الفصل ويعادة التركيب على جعل التباين عشوائيا ذهابا وإيابا بين مجموعتين من كل جيل.	1.981560963999982
fleurs_100/ar_086.wav	ar	في مناخ الشرق الأوسط الدافئ لم يكن للمنزل أهميّة كبيرة	 في مناخ الشرق الأوسط الدافئ لم يكن للمنزل أهمية كبيرة.	1.0735874289999856
fleurs_100/ar_087.wav	ar	في نهاية العصور الوسطى بدأت أوروبا الغربية في تطوير أسلوبها الخاص واحدة من أكبر التطورات في ذلك الوقت نتيجة للحروب الصليبية بدأ الناس في استخدام الأزرار لربط الملابس	 في نهاية العصورة الوسطى بدأت أوروبا الغربية في تطوير أسلوبها الخاص وحدة من أكبر التطورات في ذلك الوقت نتيجة للحروب الصليبية بدأ الناس في استخدام الأزرار لربط الملابس	2.5067608240000254
fleurs_100/ar_088.wav	ar	تمنح جزيرة هونج كونج إقليم هونج كونج اسمه وهي المكان الذي يعتبره العديد من السائحين قبلتهم	 تمنح جزيرة هونج كونج اقليم هونج كونج اسمه وهي المكان الذي يعتبره العديد من السائحين قبلتهم	1.5738408320000872
fleurs_100/ar_089.wav	ar	انقطاع النوم هو عملية الاستيقاظ عن عمد خلال فترة نومك الطبيعية والنوم بعد فترة قصيرة من 10 إلى 60 دقيقة	 انقطاع النوم هو عملية الاستيقاظ عن عمد خلال فترة نومكة طبيعية والنوم بعد فترة قصيرة من 10 إلى 60 دقيقة	1.6462766160000228
fleurs_100/ar_090.wav	ar	لكن بسبب موقعها القريب من المناطق الاستوائية ببضع درجات فقط شمال الخط الاستوائي، فأنتم بحاجة للتعامل مع كلاهما: الحرارة العالية المستمرة والشمس اللافحة وذلك نادراً عندما تكون السماء صافية	 لكن بسبب موقعها القريب من المناطق الاستوائية ببضع درجات فقط شمال الخط الاستوائي فانتم بحاجة للتعامل مع كلاهما الحرارة العالية المستمرة والشمس اللافحة وذلك نادرا عندما تكون السماق صافية	2.750854951000065
fleurs_100/ar_091.wav	ar	وقع حاكم كاليفورنيا أرنولد شوارزنيجر على مشروع قانون يحظر بيع أو تأجير ألعاب الفيديو العنيفة للقصر	 وقع حاكم كولوفينيا ارنند شورزينجر على مشروع القانون يحظر باية او تأجير العب الفيديو العنيفة للقصر	2.3141278919999877
fleurs_100/ar_092.wav	ar	يبلغ سمك القشرة حوالي 70 كيلومتراً على الجانب القريب و100 كيلومتر على الجانب البعيد	 يبلغ سمك القشرة حوالي 70 كيلومترا على الجانب القريب و 100 كيلومتر على الجانب البعيد	1.3836149510000268
fleurs_100/ar_093.wav	ar	أثبتت الإستراتيجية فاعليتها قطع الإمدادات الحيوية العسكرية والمدنية على الرغم من انتهاك هذا الحصار للقانون الدولي المقبول بشكل عام والذي دُوّن ونُسّق في عدة اتفاقيات دولية خلال القرنين الماضيين	 أثبتت الإستراتيجية فاعليتها قطع الإمدادات الحيوية العسكرية والمدنية على الرغم من انتهاك هذا الحصار للقانون الدولي المقبول بشكل عام والذي دوه نصق في عدة اتفاقيات دولية خلال القرنين الماضيين.	2.848033966999992
fleurs_100/ar_094.wav	ar	تمثل مطويات دنلاب الخمس والعشرون أقدم النسخ الباقية من مستند إعلان الاستقلال الأمريكي ولكن النسخة الأصلية المكتوبة بخط اليد لم يُكتب لها النجاة	 تمثل مطويات دينلاب الخمس والعشرون أقدى من نسخ الباقية من مستند إعلان الاستقلال الأمريكي ولكن النسخة الأصلية المكتوبة بخط اليد لم يكتب لها النجاه	2.233378184000003
fleurs_100/ar_095.wav	ar	أعاد السلطان المغربي بناء المدينة باسم دارو لبادية وأطلق التجار الأسبان عليها اسم الدار البيضاء الذين أسسوا قواعد تجارية هناك	 أعاد السلطان المغربي بناء المدينة باسم دار اللبادية وأطلق التجار الأسبان عليها اسم الدار البيضاء الذين أسسه قواعد تجارية هناك	1.899589553999931
