audio_path	language	perturbation	severity	reference	hypothesis	latency_s
data/processed/fleurs_perturbed/en_050__clipping_clip0.5.wav	en	clipping	0.5	the harbor was the site of an infamous naval standoff in 1889 when seven ships from germany the us and britain refused to leave the harbor	 The harbor was the site of an infamous naval standoff in 1889 when seven ships from Germany, the US, and Britain refused to leave the harbor.	1.09984114999952
data/processed/fleurs_perturbed/en_050__clipping_clip0.3.wav	en	clipping	0.3	the harbor was the site of an infamous naval standoff in 1889 when seven ships from germany the us and britain refused to leave the harbor	 The harbor was the site of an infamous naval standoff in 1889 when seven ships from Germany, the US, and Britain refused to leave the harbor.	1.082831826999609
data/processed/fleurs_perturbed/en_050__speed_spd0.9.wav	en	speed	0.9	the harbor was the site of an infamous naval standoff in 1889 when seven ships from germany the us and britain refused to leave the harbor	 The harbor was the site of an infamous naval standoff in 1889 when seven ships from Germany, the US, and Britain refused to leave the harbor.	1.1554135019996465
data/processed/fleurs_perturbed/en_050__speed_spd1.0.wav	en	speed	1.0	the harbor was the site of an infamous naval standoff in 1889 when seven ships from germany the us and britain refused to leave the harbor	 The harbor was the site of an infamous naval standoff in 1889 when seven ships from Germany, the US, and Britain refused to leave the harbor.	1.1117070990003413
data/processed/fleurs_perturbed/en_050__speed_spd1.1.wav	en	speed	1.1	the harbor was the site of an infamous naval standoff in 1889 when seven ships from germany the us and britain refused to leave the harbor	 The harbor was the site of an infamous naval standoff in 1889 when seven ships from Germany, the US, and Britain refused to leave the harbor.	1.112708700999974
data/processed/fleurs_perturbed/en_051__white_noise_snr5.wav	en	white_noise	5.0	built by the egyptians in the third century bce the great pyramid is one of many large pyramid structures built to honor dead pharaoh	 Built by the Egyptians in the 3rd century BCE, the Great Pyramid is one of many large pyramid structures built to honor dead Pharaoh.	1.0499501869999222
data/processed/fleurs_perturbed/en_051__white_noise_snr10.wav	en	white_noise	10.0	built by the egyptians in the third century bce the great pyramid is one of many large pyramid structures built to honor dead pharaoh	 Built by the Egyptians in the 3rd century BCE, the Great Pyramid is one of many large pyramid structures built to honor dead pharaohs.	1.1075244300000122
data/processed/fleurs_perturbed/en_051__white_noise_snr15.wav	en	white_noise	15.0	built by the egyptians in the third century bce the great pyramid is one of many large pyramid structures built to honor dead pharaoh	 Built by the Egyptians in the 3rd century BCE, the Great Pyramid is one of many large pyramid structures built to honor dead pharaohs.	1.3956155419991774
data/processed/fleurs_perturbed/en_051__reverb_room0.1.wav	en	reverb	0.1	built by the egyptians in the third century bce the great pyramid is one of many large pyramid structures built to honor dead pharaoh	 Built by the Egyptians in the 3rd century BCE, the Great Pyramid is one of many large pyramid structures built to honor dead pharaohs.	1.5449921300005371
data/processed/fleurs_perturbed/en_051__reverb_room0.3.wav	en	reverb	0.3	built by the egyptians in the third century bce the great pyramid is one of many large pyramid structures built to honor dead pharaoh	 Built by the Egyptians in the 3rd century BCE, the Great Pyramid is one of many large pyramid structures built to honor dead Pharaoh.	1.0534599410002556
data/processed/fleurs_perturbed/en_051__reverb_room0.5.wav	en	reverb	0.5	built by the egyptians in the third century bce the great pyramid is one of many large pyramid structures built to honor dead pharaoh	 Built by the Egyptians in the 3rd century BCE, the Great Pyramid is one of many large pyramid structures built to honor dead Pharaoh.	1.0484822319995146
data/processed/fleurs_perturbed/en_051__clipping_clip0.7.wav	en	clipping	0.7	built by the egyptians in the third century bce the great pyramid is one of many large pyramid structures built to honor dead pharaoh	 Built by the Egyptians in the 3rd century BCE, the Great Pyramid is one of many large pyramid structures built to honor dead Pharaoh.	1.063216198000191
data/processed/fleurs_perturbed/en_051__clipping_clip0.5.wav	en	clipping	0.5	built by the egyptians in the third century bce the great pyramid is one of many large pyramid structures built to honor dead pharaoh	 Built by the Egyptians in the 3rd century BCE, the Great Pyramid is one of many large pyramid structures built to honor dead Pharaoh.	1.0937636589997055
data/processed/fleurs_perturbed/en_051__clipping_clip0.3.wav	en	clipping	0.3	built by the egyptians in the third century bce the great pyramid is one of many large pyramid structures built to honor dead pharaoh	 Built by the Egyptians in the 3rd century BCE, the Great Pyramid is one of many large pyramid structures built to honor dead Pharaoh.	1.0398674989992287
data/processed/fleurs_perturbed/en_051__speed_spd0.9.wav	en	speed	0.9	built by the egyptians in the third century bce the great pyramid is one of many large pyramid structures built to honor dead pharaoh	 Built by the Egyptians in the 3rd century BCE, the Great Pyramid is one of many large pyramid structures built to honor dead Pharaoh.	1.0445152660004169
data/processed/fleurs_perturbed/en_051__speed_spd1.0.wav	en	speed	1.0	built by the egyptians in the third century bce the great pyramid is one of many large pyramid structures built to honor dead pharaoh	 Built by the Egyptians in the 3rd century BCE, the Great Pyramid is one of many large pyramid structures built to honor dead Pharaoh.	1.0637178839997432
data/processed/fleurs_perturbed/en_051__speed_spd1.1.wav	en	speed	1.1	built by the egyptians in the third century bce the great pyramid is one of many large pyramid structures built to honor dead pharaoh	 Built by the Egyptians in the 3rd century BCE, the Great Pyramid is one of many large pyramid structures built to honor dead Pharaoh.	1.0990558869998495
data/processed/fleurs_perturbed/en_052__white_noise_snr5.wav	en	white_noise	5.0	a civilization is a singular culture shared by a significant large group of people who live and work co-operatively a society	 A civilization is a singular culture shared by a significant large group of people who live and work cooperatively in society.	0.8908987570002864
data/processed/fleurs_perturbed/en_052__white_noise_snr10.wav	en	white_noise	10.0	a civilization is a singular culture shared by a significant large group of people who live and work co-operatively a society	 A civilization is a singular culture shared by a significant large group of people who live and work cooperatively, a society.	1.1564905429995633
data/processed/fleurs_perturbed/en_052__white_noise_snr15.wav	en	white_noise	15.0	a civilization is a singular culture shared by a significant large group of people who live and work co-operatively a society	 A civilization is a singular culture shared by a significant large group of people who live and work cooperatively, a society.	1.2646846850002476
data/processed/fleurs_perturbed/en_052__reverb_room0.1.wav	en	reverb	0.1	a civilization is a singular culture shared by a significant large group of people who live and work co-operatively a society	 A civilization is a singular culture shared by a significant large group of people who live and work cooperatively, a society.	0.9076521469996806
data/processed/fleurs_perturbed/en_052__reverb_room0.3.wav	en	reverb	0.3	a civilization is a singular culture shared by a significant large group of people who live and work co-operatively a society	 A civilization is a singular culture shared by a significant large group of people who live and work cooperatively, a society.	0.9046548630003599
data/processed/fleurs_perturbed/en_052__reverb_room0.5.wav	en	reverb	0.5	a civilization is a singular culture shared by a significant large group of people who live and work co-operatively a society	 A civilization is a singular culture shared by a significant large group of people who live and work cooperatively, a society.	0.9170726450001894
data/processed/fleurs_perturbed/en_052__clipping_clip0.7.wav	en	clipping	0.7	a civilization is a singular culture shared by a significant large group of people who live and work co-operatively a society	 A civilization is a singular culture shared by a significant large group of people who live and work cooperatively, a society.	0.9179041620000135
data/processed/fleurs_perturbed/en_052__clipping_clip0.5.wav	en	clipping	0.5	a civilization is a singular culture shared by a significant large group of people who live and work co-operatively a society	 A civilization is a singular culture shared by a significant large group of people who live and work cooperatively, a society.	0.9100429899999654
data/processed/fleurs_perturbed/en_052__clipping_clip0.3.wav	en	clipping	0.3	a civilization is a singular culture shared by a significant large group of people who live and work co-operatively a society	 A civilization is a singular culture shared by a significant large group of people who live and work cooperatively, a society.	0.9501123890004237
data/processed/fleurs_perturbed/en_052__speed_spd0.9.wav	en	speed	0.9	a civilization is a singular culture shared by a significant large group of people who live and work co-operatively a society	 A civilization is a singular culture shared by a significant large group of people who live and work cooperatively, a society.	0.9120744370002285
data/processed/fleurs_perturbed/en_052__speed_spd1.0.wav	en	speed	1.0	a civilization is a singular culture shared by a significant large group of people who live and work co-operatively a society	 A civilization is a singular culture shared by a significant large group of people who live and work cooperatively, a society.	0.8892953110007511
data/processed/fleurs_perturbed/en_052__speed_spd1.1.wav	en	speed	1.1	a civilization is a singular culture shared by a significant large group of people who live and work co-operatively a society	 A civilization is a singular culture shared by a significant large group of people who live and work cooperatively, a society.	0.8915134279995982
data/processed/fleurs_perturbed/en_053__white_noise_snr5.wav	en	white_noise	5.0	to the north and within easy reach is the romantic and fascinating town of sintra and which was made famous to foreigners after a glowing account of its splendours recorded by lord byron	 To the north and within easy reach is the romantic and fascinating town of Sintra, in which was made famous to foreigners after a glowing account of its splendors recorded by Lord Bryan.	1.3239945049999733
data/processed/fleurs_perturbed/en_053__white_noise_snr10.wav	en	white_noise	10.0	to the north and within easy reach is the romantic and fascinating town of sintra and which was made famous to foreigners after a glowing account of its splendours recorded by lord byron	 To the north and within easy reach is the romantic and fascinating town of Sintra, and which was made famous to foreigners after a glowing account of its splendors recorded by Lord Bryan.	1.7410296430007293
data/processed/fleurs_perturbed/en_053__white_noise_snr15.wav	en	white_noise	15.0	to the north and within easy reach is the romantic and fascinating town of sintra and which was made famous to foreigners after a glowing account of its splendours recorded by lord byron	 To the north and within easy reach is the romantic and fascinating town of Sintra, and which was made famous to foreigners after a glowing account of its splendors recorded by Lord Bryan.	1.5714496509999663
data/processed/fleurs_perturbed/en_053__reverb_room0.1.wav	en	reverb	0.1	to the north and within easy reach is the romantic and fascinating town of sintra and which was made famous to foreigners after a glowing account of its splendours recorded by lord byron	 To the north and within easy reach is the romantic and fascinating town of Sentra, and which was made famous to foreigners after a glowing account of its splendors recorded by Lord Brian.	1.2816862909994597
data/processed/fleurs_perturbed/en_053__reverb_room0.3.wav	en	reverb	0.3	to the north and within easy reach is the romantic and fascinating town of sintra and which was made famous to foreigners after a glowing account of its splendours recorded by lord byron	 To the north and within easy reach is the romantic and fascinating town of Sentra, and which was made famous to foreigners after a glowing account of its splendors recorded by Lord Bryan.	1.303003228000307
data/processed/fleurs_perturbed/en_053__reverb_room0.5.wav	en	reverb	0.5	to the north and within easy reach is the romantic and fascinating town of sintra and which was made famous to foreigners after a glowing account of its splendours recorded by lord byron	 To the north and within easy reach is the romantic and fascinating town of Sintra, and which was made famous to foreigners after a glowing account of its splendors recorded by Lord Bryan.	1.333985813000254
data/processed/fleurs_perturbed/en_053__clipping_clip0.7.wav	en	clipping	0.7	to the north and within easy reach is the romantic and fascinating town of sintra and which was made famous to foreigners after a glowing account of its splendours recorded by lord byron	 To the north and within easy reach is the romantic and fascinating town of Sintra, and which was made famous to foreigners after a glowing account of its splendors recorded by Lord Brian.	1.3172175969993987
data/processed/fleurs_perturbed/en_053__clipping_clip0.5.wav	en	clipping	0.5	to the north and within easy reach is the romantic and fascinating town of sintra and which was made famous to foreigners after a glowing account of its splendours recorded by lord byron	 To the north and within easy reach is the romantic and fascinating town of Sintra, and which was made famous to foreigners after a glowing account of its splendors recorded by Lord Bryan.	1.3095848760003719
data/processed/fleurs_perturbed/en_053__clipping_clip0.3.wav	en	clipping	0.3	to the north and within easy reach is the romantic and fascinating town of sintra and which was made famous to foreigners after a glowing account of its splendours recorded by lord byron	 To the north and within easy reach is the romantic and fascinating town of Sintra, and which was made famous to foreigners after a glowing account of its splendors recorded by Lord Bryan.	1.3104594750002434
data/processed/fleurs_perturbed/en_053__speed_spd0.9.wav	en	speed	0.9	to the north and within easy reach is the romantic and fascinating town of sintra and which was made famous to foreigners after a glowing account of its splendours recorded by lord byron	 To the north and within easy reach is the romantic and fascinating town of Sintra, in which was made famous to foreigners after a glowing account of its splendor is recorded by Lord Bryan.	1.3487155250004434
data/processed/fleurs_perturbed/en_053__speed_spd1.0.wav	en	speed	1.0	to the north and within easy reach is the romantic and fascinating town of sintra and which was made famous to foreigners after a glowing account of its splendours recorded by lord byron	 To the north and within easy reach is the romantic and fascinating town of Sintra, and which was made famous to foreigners after a glowing account of its splendors recorded by Lord Brian.	1.6871159920001446
data/processed/fleurs_perturbed/en_053__speed_spd1.1.wav	en	speed	1.1	to the north and within easy reach is the romantic and fascinating town of sintra and which was made famous to foreigners after a glowing account of its splendours recorded by lord byron	 To the north and within easy reach is the romantic and fascinating town of Sentra, in which was made famous to foreigners after a glowing account of its splendors recorded by Lord Bryan.	1.4710601870001483
data/processed/fleurs_perturbed/en_054__white_noise_snr5.wav	en	white_noise	5.0	lion prides act much like packs of wolves or dogs animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey	 Lion prides act much like packs of wolves or dogs. Animals are surprisingly similar to lions, but not other big cats in behavior and also very deadly scarecrows.	1.2051194400000895
data/processed/fleurs_perturbed/en_054__white_noise_snr10.wav	en	white_noise	10.0	lion prides act much like packs of wolves or dogs animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey	 Lion prides act much like packs of wolves or dogs, animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey.	1.1322282900000573
data/processed/fleurs_perturbed/en_054__white_noise_snr15.wav	en	white_noise	15.0	lion prides act much like packs of wolves or dogs animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey	 Lion prides act much like packs of wolves or dogs, animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey.	1.1323019499996008
data/processed/fleurs_perturbed/en_054__reverb_room0.1.wav	en	reverb	0.1	lion prides act much like packs of wolves or dogs animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey	 Lion prides act much like packs of wolves or dogs, animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey.	1.1516606740005955
data/processed/fleurs_perturbed/en_054__reverb_room0.3.wav	en	reverb	0.3	lion prides act much like packs of wolves or dogs animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey	 Lion prides act much like packs of wolves or dogs, animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey.	1.1501968500006114
data/processed/fleurs_perturbed/en_054__reverb_room0.5.wav	en	reverb	0.5	lion prides act much like packs of wolves or dogs animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey	 Lion prides act much like packs of wolves or dogs, animals that are surprisingly similar to lions but not better fit cats in behavior and also very deadly to their prey.	1.202305322999564
data/processed/fleurs_perturbed/en_054__clipping_clip0.7.wav	en	clipping	0.7	lion prides act much like packs of wolves or dogs animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey	 Lion prides act much like packs of wolves or dogs, animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey.	1.1467154960000698
data/processed/fleurs_perturbed/en_054__clipping_clip0.5.wav	en	clipping	0.5	lion prides act much like packs of wolves or dogs animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey	 Lion prides act much like packs of wolves or dogs, animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey.	1.2800357659998554
data/processed/fleurs_perturbed/en_054__clipping_clip0.3.wav	en	clipping	0.3	lion prides act much like packs of wolves or dogs animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey	 Lion prides act much like packs of wolves or dogs, animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey.	1.4373429309998755
data/processed/fleurs_perturbed/en_054__speed_spd0.9.wav	en	speed	0.9	lion prides act much like packs of wolves or dogs animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey	 Lion prides act much like acts of wolves or dogs, animals that are surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey.	1.313826063000306
data/processed/fleurs_perturbed/en_054__speed_spd1.0.wav	en	speed	1.0	lion prides act much like packs of wolves or dogs animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey	 Lion prides act much like packs of wolves or dogs, animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey.	1.1498767599996427
data/processed/fleurs_perturbed/en_054__speed_spd1.1.wav	en	speed	1.1	lion prides act much like packs of wolves or dogs animals surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey	 Lion prides act much like passive wolves or dogs. Animals that are surprisingly similar to lions but not other big cats in behavior and also very deadly to their prey.	1.214454317999298
data/processed/fleurs_perturbed/en_055__white_noise_snr5.wav	en	white_noise	5.0	scientists hope to understand how planets form especially how the earth formed since comets collided with the earth long ago	 Scientists hope to understand how planets form, especially how the Earth forms, since comets collided with the Earth long ago.	0.9354986100006499
data/processed/fleurs_perturbed/en_055__white_noise_snr10.wav	en	white_noise	10.0	scientists hope to understand how planets form especially how the earth formed since comets collided with the earth long ago	 Scientists hope to understand how planets form, especially how the Earth forms since comets collided with the Earth long ago.	0.9092489639997439
data/processed/fleurs_perturbed/en_055__white_noise_snr15.wav	en	white_noise	15.0	scientists hope to understand how planets form especially how the earth formed since comets collided with the earth long ago	 Scientists hope to understand how planets form, especially how the Earth forms since comets collided with the Earth long ago.	0.9117193660003977
data/processed/fleurs_perturbed/en_055__reverb_room0.1.wav	en	reverb	0.1	scientists hope to understand how planets form especially how the earth formed since comets collided with the earth long ago	 Scientists hope to understand how planets form, especially how the Earth formed since comets collided with the Earth long ago.	0.9059704190003686
data/processed/fleurs_perturbed/en_055__reverb_room0.3.wav	en	reverb	0.3	scientists hope to understand how planets form especially how the earth formed since comets collided with the earth long ago	 Scientists hope to understand how planets form, especially how the Earth forms since comets collided with the Earth long ago.	0.8978372770006899
data/processed/fleurs_perturbed/en_055__reverb_room0.5.wav	en	reverb	0.5	scientists hope to understand how planets form especially how the earth formed since comets collided with the earth long ago	 Scientists hope to understand how planets form, especially how the Earth forms since comets collided with the Earth long ago.	0.8941838099999586
data/processed/fleurs_perturbed/en_055__clipping_clip0.7.wav	en	clipping	0.7	scientists hope to understand how planets form especially how the earth formed since comets collided with the earth long ago	 Scientists hope to understand how planets form, especially how the Earth forms since comets collided with the Earth long ago.	0.911460134000663
data/processed/fleurs_perturbed/en_055__clipping_clip0.5.wav	en	clipping	0.5	scientists hope to understand how planets form especially how the earth formed since comets collided with the earth long ago	 Scientists hope to understand how planets form, especially how the Earth forms since comets collided with the Earth long ago.	1.1855550000000221
data/processed/fleurs_perturbed/en_055__clipping_clip0.3.wav	en	clipping	0.3	scientists hope to understand how planets form especially how the earth formed since comets collided with the earth long ago	 Scientists hope to understand how planets form, especially how the Earth forms since comets collided with the Earth long ago.	1.216375644999971
data/processed/fleurs_perturbed/en_055__speed_spd0.9.wav	en	speed	0.9	scientists hope to understand how planets form especially how the earth formed since comets collided with the earth long ago	 Science is old to understand how planets form, especially how the Earth forms, since comets collided with the Earth long ago.	0.9687039190002906
data/processed/fleurs_perturbed/en_055__speed_spd1.0.wav	en	speed	1.0	scientists hope to understand how planets form especially how the earth formed since comets collided with the earth long ago	 Scientists hope to understand how planets form, especially how the Earth forms since comets collided with the Earth long ago.	0.932616625999799
data/processed/fleurs_perturbed/en_055__speed_spd1.1.wav	en	speed	1.1	scientists hope to understand how planets form especially how the earth formed since comets collided with the earth long ago	 Scientists hope to understand how planets form, especially how the Earth forms, since comets collided with the Earth long ago.	0.96274108399939
data/processed/fleurs_perturbed/en_056__white_noise_snr5.wav	en	white_noise	5.0	most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions	 Most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions.	0.6475663519995578
data/processed/fleurs_perturbed/en_056__white_noise_snr10.wav	en	white_noise	10.0	most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions	 Most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions.	0.6378347599993504
data/processed/fleurs_perturbed/en_056__white_noise_snr15.wav	en	white_noise	15.0	most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions	 Most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions.	0.6538411680003264
data/processed/fleurs_perturbed/en_056__reverb_room0.1.wav	en	reverb	0.1	most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions	 Most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions.	0.6266070570000011
data/processed/fleurs_perturbed/en_056__reverb_room0.3.wav	en	reverb	0.3	most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions	 Most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions.	0.6397692149994327
data/processed/fleurs_perturbed/en_056__reverb_room0.5.wav	en	reverb	0.5	most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions	 Most modern research telescopes are in enormous facilities in remote areas with favorable atmospheric conditions.	0.6774547670001994
data/processed/fleurs_perturbed/en_056__clipping_clip0.7.wav	en	clipping	0.7	most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions	 Most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions.	0.6360989149998204
data/processed/fleurs_perturbed/en_056__clipping_clip0.5.wav	en	clipping	0.5	most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions	 Most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions.	0.6457510310001453
data/processed/fleurs_perturbed/en_056__clipping_clip0.3.wav	en	clipping	0.3	most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions	 Most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions.	0.656316765000156
data/processed/fleurs_perturbed/en_056__speed_spd0.9.wav	en	speed	0.9	most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions	 Most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions.	0.6305153220000648
data/processed/fleurs_perturbed/en_056__speed_spd1.0.wav	en	speed	1.0	most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions	 Most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions.	0.7239300580004056
data/processed/fleurs_perturbed/en_056__speed_spd1.1.wav	en	speed	1.1	most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions	 Most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions.	0.7935037309998734
data/processed/fleurs_perturbed/en_057__white_noise_snr5.wav	en	white_noise	5.0	if you have watched the movie national treasure you may think a treasure map was written on the back of the declaration of independence	 If you have watched the movie National Treasure, you may think the treasure map was written on the back of the Declaration of Independence.	1.2889709650007717
data/processed/fleurs_perturbed/en_057__white_noise_snr10.wav	en	white_noise	10.0	if you have watched the movie national treasure you may think a treasure map was written on the back of the declaration of independence	 If you have watched the movie National Treasure, you may think a treasure map was written on the back of the Declaration of Independence.	0.9694036339997183
data/processed/fleurs_perturbed/en_057__white_noise_snr15.wav	en	white_noise	15.0	if you have watched the movie national treasure you may think a treasure map was written on the back of the declaration of independence	 If you have watched the movie National Treasure, you may think a treasure map was written on the back of the Declaration of Independence.	0.9596323759997176
data/processed/fleurs_perturbed/en_057__reverb_room0.1.wav	en	reverb	0.1	if you have watched the movie national treasure you may think a treasure map was written on the back of the declaration of independence	 If you have watched the movie National Treasure, you may think a treasure map was written on the back of the Declaration of Independence.	0.9596808939995753
data/processed/fleurs_perturbed/en_057__reverb_room0.3.wav	en	reverb	0.3	if you have watched the movie national treasure you may think a treasure map was written on the back of the declaration of independence	 If you have watched the movie National Treasure, you may think a treasure map was written on the back of the Declaration of Independence.	0.945732205999775
data/processed/fleurs_perturbed/en_057__reverb_room0.5.wav	en	reverb	0.5	if you have watched the movie national treasure you may think a treasure map was written on the back of the declaration of independence	 If you have watched the movie National Treasure, you may think a treasure map was written on the back of the Declaration of Independence.	0.9614686760005497
data/processed/fleurs_perturbed/en_057__clipping_clip0.7.wav	en	clipping	0.7	if you have watched the movie national treasure you may think a treasure map was written on the back of the declaration of independence	 If you have watched the movie National Treasure, you may think a treasure map was written on the back of the Declaration of Independence.	0.9792549669991786
data/processed/fleurs_perturbed/en_057__clipping_clip0.5.wav	en	clipping	0.5	if you have watched the movie national treasure you may think a treasure map was written on the back of the declaration of independence	 If you have watched the movie National Treasure, you may think a treasure map was written on the back of the Declaration of Independence.	0.9657680480004274
data/processed/fleurs_perturbed/en_057__clipping_clip0.3.wav	en	clipping	0.3	if you have watched the movie national treasure you may think a treasure map was written on the back of the declaration of independence	 If you have watched the movie National Treasure, you may think a treasure map was written on the back of the Declaration of Independence.	0.9677957990006689
data/processed/fleurs_perturbed/en_057__speed_spd0.9.wav	en	speed	0.9	if you have watched the movie national treasure you may think a treasure map was written on the back of the declaration of independence	 If you have watched the movie National Treasure, you may see the treasure map was written on the back of the Declaration of Independence.	0.9979650320001383
data/processed/fleurs_perturbed/en_057__speed_spd1.0.wav	en	speed	1.0	if you have watched the movie national treasure you may think a treasure map was written on the back of the declaration of independence	 If you have watched the movie National Treasure, you may think a treasure map was written on the back of the Declaration of Independence.	0.962337074000061
data/processed/fleurs_perturbed/en_057__speed_spd1.1.wav	en	speed	1.1	if you have watched the movie national treasure you may think a treasure map was written on the back of the declaration of independence	 If you have watched the movie National Treasure, you may see the treasure map was written on the back of the Declaration of Independence.	1.1947629360001883
data/processed/fleurs_perturbed/en_058__white_noise_snr5.wav	en	white_noise	5.0	the sundarbans are the largest littoral mangrove belt in the world stretching 80 km 50 mi into the bangladeshi and indian hinterland from the coast	 The Sundarbans are the largest littoral mangrove belt in the world stretching 80 kilometers into the Bangladeshi and Indian Tinto land from the coast.	1.5587940499999604
data/processed/fleurs_perturbed/en_058__white_noise_snr10.wav	en	white_noise	10.0	the sundarbans are the largest littoral mangrove belt in the world stretching 80 km 50 mi into the bangladeshi and indian hinterland from the coast	 The Sundarbans are the largest littoral mangrove belt in the world stretching 80 kilometers into the Bangladeshi and Indian Pinto land from the coast.	1.1585215790000802
data/processed/fleurs_perturbed/en_058__white_noise_snr15.wav	en	white_noise	15.0	the sundarbans are the largest littoral mangrove belt in the world stretching 80 km 50 mi into the bangladeshi and indian hinterland from the coast	 The Sundarbans are the largest littoral mangrove belt in the world stretching 80 kilometers into the Bangladeshi and Indian hinterland from the coast.	1.1147549560000698
data/processed/fleurs_perturbed/en_058__reverb_room0.1.wav	en	reverb	0.1	the sundarbans are the largest littoral mangrove belt in the world stretching 80 km 50 mi into the bangladeshi and indian hinterland from the coast	 The Sundarbans are the largest littoral mangrove belt in the world stretching 80 kilometers, 50 miles into the Bangladeshi and Indian hinterland from the coast.	1.2503522719998728
data/processed/fleurs_perturbed/en_058__reverb_room0.3.wav	en	reverb	0.3	the sundarbans are the largest littoral mangrove belt in the world stretching 80 km 50 mi into the bangladeshi and indian hinterland from the coast	 The Sundarbans are the largest littoral mangrove belt in the world stretching 80 kilometers, 50 miles into the Bangladeshi and Indian hinterland from the coast.	1.2346311040000728
data/processed/fleurs_perturbed/en_058__reverb_room0.5.wav	en	reverb	0.5	the sundarbans are the largest littoral mangrove belt in the world stretching 80 km 50 mi into the bangladeshi and indian hinterland from the coast	 The Sundarbans are the largest littoral mangrove belt in the world, stretching 80 kilometers, 50 miles, into the Bangladeshi and Indian hinterland from the coast.	1.2810755070004234
data/processed/fleurs_perturbed/en_058__clipping_clip0.7.wav	en	clipping	0.7	the sundarbans are the largest littoral mangrove belt in the world stretching 80 km 50 mi into the bangladeshi and indian hinterland from the coast	 The Sundarbans are the largest littoral mangrove belt in the world stretching 80 kilometers 50 miles into the Bangladeshi and Indian hinterland from the coast.	1.2191547109996463
data/processed/fleurs_perturbed/en_058__clipping_clip0.5.wav	en	clipping	0.5	the sundarbans are the largest littoral mangrove belt in the world stretching 80 km 50 mi into the bangladeshi and indian hinterland from the coast	 The Sundarbans are the largest littoral mangrove belt in the world stretching 80 kilometers 50 miles into the Bangladeshi and Indian hinterland from the coast.	1.229829396000241
data/processed/fleurs_perturbed/en_058__clipping_clip0.3.wav	en	clipping	0.3	the sundarbans are the largest littoral mangrove belt in the world stretching 80 km 50 mi into the bangladeshi and indian hinterland from the coast	 The Sundarbans are the largest littoral mangrove belt in the world stretching 80 kilometers 50 miles into the Bangladeshi and Indian hinterland from the coast.	1.3034482670000216
data/processed/fleurs_perturbed/en_058__speed_spd0.9.wav	en	speed	0.9	the sundarbans are the largest littoral mangrove belt in the world stretching 80 km 50 mi into the bangladeshi and indian hinterland from the coast	 The Sundarbans are the largest littoral mangrove belt in the world stretching 80 kilometers, 50 miles into the Bangladeshi and Indian hinterland from the coast.	1.5728704729999663
data/processed/fleurs_perturbed/en_058__speed_spd1.0.wav	en	speed	1.0	the sundarbans are the largest littoral mangrove belt in the world stretching 80 km 50 mi into the bangladeshi and indian hinterland from the coast	 The Sundarbans are the largest littoral mangrove belt in the world stretching 80 kilometers 50 miles into the Bangladeshi and Indian hinterland from the coast.	1.3043220859999565
